Codigo DANE;Id Municipio;Municipio;Departamento;Formulario;Id Formulario;Unidad de Medida;Id Unidad de medida;Anio Gravable;Id Unidad de medida BaseG;Anio Fiscal;Id Unidad de medida AnioFiscal;Tipo Tarifa;Id Tipo Tarifa;Valor Unidad;Porcentaje_Cantidad Unidad;Cantidad Periodos;Estado;Id Estado;No. Renglon del Form;Id No. Renglon;Descripcion de la Configuracion;Para calcular;Id Para calcular;Numero Renglon 1;Id Numero Renglon 1;Tipo Operacion1;Id Tipo Operacion1;Numero Renglon 2;Id Numero Renglon 2;Tipo Operacion2;Id Tipo Operacion2;Numero Renglon 3;Id Numero Renglon 3;Tipo Operacion3;Id Tipo Operacion3;Numero Renglon 4;Id Numero Renglon 4;Tipo Operacion4;Id Tipo Operacion4;Numero Renglon 5;Id Numero Renglon 5;Tipo Operacion5;Id Tipo Operacion5;Numero Renglon 6;Id Numero Renglon 6
68324;984;GUAVATA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68344;916;HATO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68344;916;HATO;SANTANDER;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;30,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68344;916;HATO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;30,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68344;916;HATO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68406;967;LEBRIJA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68406;967;LEBRIJA;SANTANDER;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;21,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68406;967;LEBRIJA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68406;967;LEBRIJA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68500;917;OIBA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68500;917;OIBA;SANTANDER;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;50,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68500;917;OIBA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;20,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68500;917;OIBA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68547;970;PIEDECUESTA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68547;970;PIEDECUESTA;SANTANDER;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;21,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68547;970;PIEDECUESTA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68547;970;PIEDECUESTA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68615;971;RIONEGRO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68615;971;RIONEGRO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;10,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68615;971;RIONEGRO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;25,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68615;971;RIONEGRO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68679;950;SAN GIL;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68679;950;SAN GIL;SANTANDER;IMPUESTO DE ICA;1;SMMLV;2;2022;16;2023;28;POR UNIDAD;8;0;1,50;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68679;950;SAN GIL;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68679;950;SAN GIL;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68689;959;SAN VICENTE DE CHUCURI;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68689;959;SAN VICENTE DE CHUCURI;SANTANDER;IMPUESTO DE ICA;1;SMMLV;2;2022;16;2023;28;POR UNIDAD;8;0;1,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68689;959;SAN VICENTE DE CHUCURI;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68689;959;SAN VICENTE DE CHUCURI;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68745;921;SIMACOTA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68745;921;SIMACOTA;SANTANDER;IMPUESTO DE ICA;1;VABS;4;2022;16;2023;28;NO APLICA;6;676354;0,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68745;921;SIMACOTA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68745;921;SIMACOTA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68755;922;SOCORRO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68755;922;SOCORRO;SANTANDER;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;4,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68755;922;SOCORRO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68755;922;SOCORRO;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
68770;923;SUAITA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
68770;923;SUAITA;SANTANDER;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;5,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
68770;923;SUAITA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
68770;923;SUAITA;SANTANDER;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
70001;1002;SINCELEJO;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
70001;1002;SINCELEJO;SUCRE;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;22,80;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
70001;1002;SINCELEJO;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;40,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
70001;1002;SINCELEJO;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70110;1008;BUENAVISTA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
70110;1008;BUENAVISTA;SUCRE;IMPUESTO DE ICA;1;SMMLV;2;2022;16;2023;28;POR UNIDAD;8;0;1,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
70110;1008;BUENAVISTA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70110;1008;BUENAVISTA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70215;1009;COROZAL;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
70215;1009;COROZAL;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
70215;1009;COROZAL;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;40,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
70215;1009;COROZAL;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70265;995;GUARANDA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
70265;995;GUARANDA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
70265;995;GUARANDA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70265;995;GUARANDA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70678;1019;SAN BENITO ABAD;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
70678;1019;SAN BENITO ABAD;SUCRE;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;25,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
70678;1019;SAN BENITO ABAD;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;20,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
70678;1019;SAN BENITO ABAD;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70702;1014;SAN JUAN DE BETULIA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
70702;1014;SAN JUAN DE BETULIA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
70702;1014;SAN JUAN DE BETULIA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;40,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
70702;1014;SAN JUAN DE BETULIA;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
70708;1020;SAN MARCOS;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
70708;1020;SAN MARCOS;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
70708;1020;SAN MARCOS;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;40,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
70708;1020;SAN MARCOS;SUCRE;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
73001;1048;IBAGUE;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
73001;1048;IBAGUE;TOLIMA;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;28,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
73001;1048;IBAGUE;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;30,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;+;1;21;12;+;1;23;14;;;;;;;;;;;;
73001;1048;IBAGUE;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
73055;1022;ARMERO;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
73055;1022;ARMERO;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
73055;1022;ARMERO;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;PORCENTUAL;1;0;10,00;1,00;ACTIVO;1;30;21;ANTICIPO DEL ANO SIGUIENTE (SI EXISTE, LIQUIDE PORCENTAJE SEGUN ACUERDO MUNICIPAL O DISTRITAL);SI;S;20;11;;;;;;;;;;;;;;;;;;;;
73055;1022;ARMERO;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;NO APLICA;6;0;0,00;0,00;ACTIVO;1;36;26;DESCUENTO POR PRONTO PAGO (SI EXISTE, LIQUIDELO SEGUN EL ACUERDO MUNICIPAL O DISTRITAL);NO;N;;;;;;;;;;;;;;;;;;;;;;
73148;1028;CARMEN DE APICALA;TOLIMA;IMPUESTO DE ICA;1;NAP;5;2022;16;2023;28;POR UNIDAD;8;0;1,00;0,00;ACTIVO;1;20;11;TOTAL IMPUESTO DE INDUSTRIA Y COMERCIO (RENGLON 17 + 19);SI;S;17;69;+;1;19;70;;;;;;;;;;;;;;;;
73148;1028;CARMEN DE APICALA;TOLIMA;IMPUESTO DE ICA;1;UVT;1;2022;16;2023;28;POR UNIDAD;8;0;10,00;1,00;ACTIVO;1;22;13;PAGO POR UNIDADES COMERCIALES ADICIONALES DEL SECTOR FINANCIERO;NO;N;;;;;;;;;;;;;;;;;;;;;;
