CODIGO_OFICINA;IDCLIENTE_ESTABLECIMIENTO;CODIGO DANE;ID_MUNICIPIO;NOMBRE_OFICINA;NOMBRE MUNICIPIO;IDMUN_ACT_ECONOMICA;ID_PUC;CODIGO CUENTA;IDTIPO_CALCULO;Tipo de Calculo (Ley/Municipal);ESTADO;ID_ESTADO
5667;3351;11001;169;APP DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5669;3352;11001;169;CORR BAN CARV ASSEDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5671;3353;11001;169;CORRES BANC E PAGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5672;3354;11001;169;COORESP BANCAR 5672;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5674;3355;11001;169;CORRESP BANC CARVAJA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5678;3356;11001;169;CORRESPONSAL REVAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5682;3357;11001;169;SUBS MAS FAM ACCION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5683;3358;11001;169;COMERCIOS DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5684;3359;11001;169;CORRESP BANCA EFECTY;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5685;3360;11001;169;SUBS JOVENES EN ACCI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5686;3361;11001;169;DEVOLUCION DEL IVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5687;3362;11001;169;SUBS DISTRI Y NACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5688;3363;11001;169;CORRESPONSAL BANCARIO METRO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5689;3364;11001;169;VINC USO FIDELIZACION DAVIPLA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5690;3365;11001;169;PROY MARIPOSA CIVICA PAY;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5691;3366;11001;169;PROY CHATBOT DAVIP 692;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5692;3367;11001;169;EXTRA SUBSIDIOS DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5693;3368;11001;169;SUBSIDIOS INGRESO SOLIDARIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5695;3369;11001;169;PROY EMISION TARJETA CIVICAPAY;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5696;3370;11001;169;PROY RECARGA MINUTOS PAQ DATOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5697;3371;11001;169;PROYECTO TC DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5698;3372;11001;169;PROY TRANSACCIONES VISA OCT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5699;3373;11001;169;PROY ACTIVACION DE CHEQUERAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5701;3374;11001;169;DIREC DE NEG DE CRED;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5702;3375;11001;169;VCIA EJ ADM GRUP BOL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5703;3376;11001;169;EFICIENCIA ENERIGA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5710;3377;11001;169;LINEA NEG DE CONSUMO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5714;3378;11001;169;PROY MARKETPLACE DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5715;3379;11001;169;PROY AUTOMATIZACIO C DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5716;3380;11001;169;PROYECTO MARKETING E2E;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5717;3381;11001;169;PROY OPTI CREDITO LIBRANZA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5718;3382;11001;169;PROY CIEN CUADRAS V INMOBILIAR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5719;3383;11001;169;PROY APLI TRANS TASA AUTORIZAC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5720;3384;11001;169;LINEA NEG TAR BAN PE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5721;3385;11001;169;PROYECTO CAUSA RAIZ FASE 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5722;3386;11001;169;PROYECTO CAUSA RAIZ FASE 3;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5723;3387;11001;169;PROY INTEGRACION MACI C 360;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5724;3388;11001;169;PROY NUEVOS PRODUCTOS TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5725;3389;11001;169;PROY PAGO SEGUROS MOVILES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5726;3390;11001;169;PROY TECLAS CASITA ROJA F III;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5727;3391;11001;169;PROY CRED M DESTINACION ESPECI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5728;3392;11001;169;PROY INTEROPERABILIDAD QR;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5729;3393;11001;169;PROY DINERS 20 2 REG DXS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5730;3394;11001;169;LINEA NEG TAR SOL CO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5731;3395;11001;169;PROY FUNCIONALIDADES R14;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5732;3396;11001;169;PROYECTO OTP POR LLAMADA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5733;3397;11001;169;PROY CTRL T DAVI CORR B EFECTY;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5734;3398;11001;169;PROYECTO TECNOLOGIA RFID;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5735;3399;11001;169;PROY CONSULT OPEN BANKING;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5736;3400;11001;169;PROY LICI SEG CART HIPOTECARIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5737;3401;11001;169;PROYECTO SANDBOX;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5738;3402;11001;169;DEAL MASTERCARD COBRANDING;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5740;3403;11001;169;LINEA NEG VIVIENDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5741;3404;11001;169;PROY HABILITAR TLS 1 2;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5742;3405;11001;169;PROY REVENCION FRAUDE COMER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5744;3406;11001;169;EFICIENCIA PROY DAVIPLATA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5745;3407;11001;169;AREA BANCA PERSONAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5746;3408;11001;169;PROYECTO CANJE ABIERTO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5747;3409;11001;169;PROY EVOL MARCHA BLANCA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5749;3410;11001;169;PROY MEMBRESIA APPLE FASE 2 R;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5750;3411;11001;169;LINEA NEG ING SERVIC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5751;3412;11001;169;PROY CAUSA RAIZ MOVIMIENTOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5752;3413;11001;169;PROY PLATAF MEDIOS DE PAGO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5754;3414;11001;169;VISA ALIANZA RAPPI PAY;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5755;3415;11001;169;ECOSISTEMAS SOCIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5801;3416;11001;169;VICEPRESIDENCIA MED;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
5960;3417;11001;169;LAB LA MAGDALENA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6002;3418;11001;169;PROY INF EXOGENA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6003;3419;11001;169;PROY UNIDAD CUMPLIMI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6006;3420;11001;169;PROY BLOQ Y DESB CTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6007;3421;11001;169;PROY AUT IMPUE DIFER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6010;3422;11001;169;DEPTO DE PLANEACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6011;3423;11001;169;DPTO CONTROL DE CRED;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6020;3424;11001;169;PROY PRUEB CONC INIC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6030;3425;11001;169;LAB SIGLO21 COSAPI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6031;3426;11001;169;LABORATORIO COSAPI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6037;3427;11001;169;COSAPI SIGLO21;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6100;3428;11001;169;DIRECCION FINANCIERA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6101;3429;11001;169;DIRECCION FINANCIERA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6110;3430;11001;169;DPTO CONTABILIDAD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6120;3431;11001;169;DEPTO ANALISIS FINAN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6130;3432;11001;169;DEPTO DE IMPUESTOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6200;3433;11001;169;DIR NAL CREDITO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6222;3434;11001;169;PROY VENTA DE RECAUD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6223;3435;11001;169;PROY CRE DIG EMPRESA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6248;3436;11001;169;PROYECTOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6300;3437;11001;169;DIRECCION TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6301;3438;11001;169;DIRECCION TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6310;3439;11001;169;DPTO TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6320;3440;11001;169;TESORERIA DAVIVIENDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6321;3441;11001;169;CAPTACION VIRTUAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6322;3442;11001;169;CAPTA VIRTUAL COBIS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6330;3443;11001;169;TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6340;3444;11001;169;PROCESOS ESPEC INTER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6400;3445;11001;169;DIR DE PLANEACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6401;3446;11001;169;DIR DE PLANEACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6410;3447;11001;169;DEPTO DE PLANEACION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6420;3448;11001;169;OPER EN MON EXTRANJE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6430;3449;11001;169;SOCIEDAD TITULARIZAD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6440;3450;11001;169;ESTUDIOS ECONOMICOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6500;3451;11001;169;DIREC ADMINIST PORTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6501;3452;11001;169;DIR TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6504;3453;11001;169;PROY BIOCATCH;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6505;3454;11001;169;PROT CTA MOV RELEASE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6506;3455;11001;169;PROY ADQUIRENCIA MOV;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6507;3456;11001;169;PROY REM DIG F I;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6508;3457;11001;169;PROY CORE TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6509;3458;11001;169;PROY COMP CAR MOVIL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6510;3459;11001;169;DEPTO ADMINIS PORTAF;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6511;3460;11001;169;DEPTO TESORERIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6517;3461;11001;169;PROY PAGOS P MOVILES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6518;3462;11001;169;PROY CON ACCENTURE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6519;3463;11001;169;PROY HERRAM CTAS COM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6521;3464;11001;169;PROY LEY DODD;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6522;3465;11001;169;PROY WEB APP DAVIPLA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6523;3466;11001;169;PROY ACT VERS TOPAZ;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6524;3467;11001;169;PROY BOLSA VALORES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6525;3468;11001;169;PROY SOCIAL SELLER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6531;3469;11001;169;DPTO CORRESPONSALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6532;3470;11001;169;DIREC PRODUC INTER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6533;3471;11001;169;OFICINA DE REPRESEN PANAM;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6534;3472;11001;169;OFICINA DE REPRESEN MIAMI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6535;3473;11001;169;DEP NEG INTERNAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6539;3474;11001;169;DAFUTU BANC PATRIMON;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6540;3475;11001;169;COOR MESA DE ASES DE INVE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6601;3476;11001;169;DIR CRED PERSONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6610;3477;11001;169;DPTO EVAL DE CREDITO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6611;3478;11001;169;DPTO DE CONTROL CRED;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
6932;3479;11001;169;SUBG EMP P REGIONAL CARIBE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7000;3480;11001;169;DIRECCION GENERAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7001;3481;11001;169;VICEP DE TECNOLOGIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7010;3482;11001;169;DEPTO DE ORGANIZACION Y;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7029;3483;11001;169;SUCURSAL VIRTUAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7100;3484;11001;169;DIR DE INFORMATICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7101;3485;11001;169;DIR DE INFORMATICA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7110;3486;11001;169;DEPTO DESARR DE APLI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7120;3487;11001;169;DEPTO INFRAEST TECNO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7130;3488;11001;169;DEPTO DISE Y ARQ TEC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7140;3489;11001;169;DEPTO DE SISTEMAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7150;3490;11001;169;DEPTO ADMINI DE OUTS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7200;3491;11001;169;DIR DE PRODUCC SISTE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7201;3492;11001;169;DIR DE PRODUCCION;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7210;3493;11001;169;CONTRO DE PROCESOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7220;3494;11001;169;SOPORTE TECNICO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7230;3495;11001;169;DEPTO DE REDES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7240;3496;11001;169;DEPTO DE PROCESAMI DE D;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7250;3497;11001;169;DEPTO CANAL Y COMUNI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7260;3498;11001;169;CENTRO DE COMPUTO AL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7300;3499;11001;169;ANTIGUA VICE FINAN;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7301;3500;11001;169;DIR ADMINISTRATIVA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7310;3501;11001;169;DEPTO ARCHIVO Y MIC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7320;3502;11001;169;DEPTO DE ARQUITECTURA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7330;3503;11001;169;DEPTO SERV GENERAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7340;3504;11001;169;INGENIERIA Y SOPORTE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7400;3505;11001;169;DIR PROYECTO ESPECIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7401;3506;11001;169;DIR PROYEC ESPCIALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7402;3507;11001;169;CORE BANK;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7403;3508;11001;169;DPTO SERVICIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7404;3509;11001;169;REDISENO DE OFICINAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7405;3510;11001;169;NUEV APLIC TARJ CRED;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7406;3511;11001;169;NVO ESQU SOPOR EMPRE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7410;3512;11001;169;DEPTO ORGAN Y METODO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7420;3513;11001;169;CALL CENTER;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7421;3514;11001;169;TELEFONO ROJO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7422;3515;11001;169;CENTRO DE INFORMACIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7430;3516;11001;169;DEPTO LAB PRUEBAS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7440;3517;11001;169;DEPART DE RECLAMACIO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7461;3518;11001;169;SINCRONIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7462;3519;11001;169;PROYEC SIST INF GERE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
7901;3520;11001;169;SIGLO XXI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8000;3521;11001;169;VECEP CRED PERSONAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8001;3522;11001;169;PRESIDENCIA GRANBANC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8002;3523;11001;169;GB SECRETARIA GENERAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8003;3524;11001;169;GB REVISORIA FISCAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8004;3525;11001;169;GB CONTRALORIA GENERAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8005;3526;11001;169;GB COORDINACION AUDITORIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8007;3527;11001;169;GB DEPARTAMENTO AUDITORIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8009;3528;11001;169;GB REG BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8010;3529;11001;169;FIDUCIARIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8011;3530;11001;169;GB REG NORORIENTE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8012;3531;11001;169;GB GERENCIA CALI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8013;3532;11001;169;DIREC PROCE JUDICIAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8017;3533;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8018;3534;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8019;3535;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8020;3536;11001;169;GB REGIONAL SUROCCID;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8021;3537;11001;169;GB VICEP PLANEAC RIE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8022;3538;11001;169;GB DEPARTAMENTO RIESGO DE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8023;3539;11001;169;GB DEPARTAMENTO RIESGO DE;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8024;3540;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8025;3541;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8026;3542;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8027;3543;11001;169;GB REGIONAL SUROCCIDENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8028;3544;11001;169;GB DIRECCION GENERAL DE P;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8029;3545;11001;169;GB DEPARTAMENTO CANALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8030;3546;11001;169;DPTO CCIAL D CANALES;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8032;3547;11001;169;GB COORDINACION MERCADEO;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8033;3548;11001;169;GB DIR UNIDAD PRODUC;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8034;3549;11001;169;GB COORDINACION DE TARJET;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8035;3550;11001;169;GB GERENCIA UNIDAD CALIDA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8036;3551;11001;169;DPT CONTROL OPERAT;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8037;3552;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8038;3553;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8039;3554;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8040;3555;11001;169;GB REGIONAL SUROCCIDENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8042;3556;11001;169;GB UNIDAD DE CONTABI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8043;3557;11001;169;GB COORDINACION ENDEUDAMI;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8044;3558;11001;169;GB COORDINACION IMPUESTOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8048;3559;11001;169;DEP GEST FINANIERA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8049;3560;11001;169;GB DEPARTAMENTO ESTUDIOS;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8050;3561;11001;169;GB REGIONAL BOGOTA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8051;3562;11001;169;GB REGIONAL ANTIOQUIA;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
8052;3563;11001;169;GB REGIONAL NORORIENTAL;BOGOTA DC;270;2;4102020015;2;MUNICIPIO;ACTIVO;1
